,Level,Syllable,SyllableFrequency,Pattern,PatternFrequency,SyllableProbability,PatternProbability,TotalSyllables
4_cuer,4,cuer,3,CVVC,162,0.0006648936170212766,0.03590425531914894,4512
4_bi,4,bi,7,CV,2175,0.0015514184397163121,0.4820478723404255,4512
4_dad,4,dad,20,CVC,884,0.004432624113475178,0.19592198581560283,4512
4_die,4,die,1,CVV,271,0.00022163120567375886,0.06006205673758865,4512
4_dre,4,dre,2,CCV,235,0.0004432624113475177,0.052083333333333336,4512
4_vel,4,vel,1,CVC,884,0.00022163120567375886,0.19592198581560283,4512
4_rrir,4,rrir,1,CCVC,62,0.00022163120567375886,0.01374113475177305,4512
4_tis,4,tis,1,CVC,884,0.00022163120567375886,0.19592198581560283,4512
4_can,4,can,9,CVC,884,0.0019946808510638296,0.19592198581560283,4512
4_zan,4,zan,1,CVC,884,0.00022163120567375886,0.19592198581560283,4512
4_ab,4,ab,3,VC,358,0.0006648936170212766,0.07934397163120567,4512
4_ras,4,ras,4,CVC,884,0.0008865248226950354,0.19592198581560283,4512
4_che,4,che,4,CCV,235,0.0008865248226950354,0.052083333333333336,4512
4_cri,4,cri,4,CCV,235,0.0008865248226950354,0.052083333333333336,4512
4_as,4,as,3,VC,358,0.0006648936170212766,0.07934397163120567,4512
4_sor,4,sor,3,CVC,884,0.0006648936170212766,0.19592198581560283,4512
4_cu,4,cu,14,CV,2175,0.0031028368794326243,0.4820478723404255,4512
4_sio,4,sio,5,CVV,271,0.0011081560283687944,0.06006205673758865,4512
4_nen,4,nen,2,CVC,884,0.0004432624113475177,0.19592198581560283,4512
4_rer,4,rer,1,CVC,884,0.00022163120567375886,0.19592198581560283,4512
4_ses,4,ses,8,CVC,884,0.0017730496453900709,0.19592198581560283,4512
4_bios,4,bios,3,CVVC,162,0.0006648936170212766,0.03590425531914894,4512
4_lum,4,lum,1,CVC,884,0.00022163120567375886,0.19592198581560283,4512
4_sub,4,sub,2,CVC,884,0.0004432624113475177,0.19592198581560283,4512
4_lor,4,lor,3,CVC,884,0.0006648936170212766,0.19592198581560283,4512
4_sien,4,sien,1,CVVC,162,0.00022163120567375886,0.03590425531914894,4512
4_vian,4,vian,1,CVVC,162,0.00022163120567375886,0.03590425531914894,4512
4_don,4,don,5,CVC,884,0.0011081560283687944,0.19592198581560283,4512
4_pli,4,pli,2,CCV,235,0.0004432624113475177,0.052083333333333336,4512
4_nu,4,nu,3,CV,2175,0.0006648936170212766,0.4820478723404255,4512
4_len,4,len,5,CVC,884,0.0011081560283687944,0.19592198581560283,4512
4_tas,4,tas,8,CVC,884,0.0017730496453900709,0.19592198581560283,4512
4_puer,4,puer,1,CVVC,162,0.00022163120567375886,0.03590425531914894,4512
4_ga,4,ga,16,CV,2175,0.0035460992907801418,0.4820478723404255,4512
4_sen,4,sen,9,CVC,884,0.0019946808510638296,0.19592198581560283,4512
4_sar,4,sar,4,CVC,884,0.0008865248226950354,0.19592198581560283,4512
4_llos,4,llos,1,CCVC,62,0.00022163120567375886,0.01374113475177305,4512
4_nas,4,nas,2,CVC,884,0.0004432624113475177,0.19592198581560283,4512
4_guos,4,guos,1,CVVC,162,0.00022163120567375886,0.03590425531914894,4512
4_lia,4,lia,1,CVV,271,0.00022163120567375886,0.06006205673758865,4512
4_vien,4,vien,2,CVVC,162,0.0004432624113475177,0.03590425531914894,4512
4_rui,4,rui,1,CVV,271,0.00022163120567375886,0.06006205673758865,4512
4_mur,4,mur,1,CVC,884,0.00022163120567375886,0.19592198581560283,4512
4_pec,4,pec,4,CVC,884,0.0008865248226950354,0.19592198581560283,4512
4_bles,4,bles,5,CCVC,62,0.0011081560283687944,0.01374113475177305,4512
4_ir,4,ir,3,VC,358,0.0006648936170212766,0.07934397163120567,4512
4_en,4,en,61,VC,358,0.013519503546099291,0.07934397163120567,4512
4_til,4,til,1,CVC,884,0.00022163120567375886,0.19592198581560283,4512
4_ple,4,ple,4,CCV,235,0.0008865248226950354,0.052083333333333336,4512
4_pie,4,pie,1,CVV,271,0.00022163120567375886,0.06006205673758865,4512
4_cluir,4,cluir,1,CCVVC,7,0.00022163120567375886,0.0015514184397163121,4512
4_la,4,la,109,CV,2175,0.024157801418439716,0.4820478723404255,4512
4_vo,4,vo,4,CV,2175,0.0008865248226950354,0.4820478723404255,4512
4_im,4,im,6,VC,358,0.0013297872340425532,0.07934397163120567,4512
4_vez,4,vez,4,CVC,884,0.0008865248226950354,0.19592198581560283,4512
4_dos,4,dos,9,CVC,884,0.0019946808510638296,0.19592198581560283,4512
4_ni,4,ni,25,CV,2175,0.005540780141843972,0.4820478723404255,4512
4_mon,4,mon,1,CVC,884,0.00022163120567375886,0.19592198581560283,4512
4_tal,4,tal,3,CVC,884,0.0006648936170212766,0.19592198581560283,4512
4_cir,4,cir,1,CVC,884,0.00022163120567375886,0.19592198581560283,4512
4_cio,4,cio,21,CVV,271,0.004654255319148936,0.06006205673758865,4512
4_rio,4,rio,6,CVV,271,0.0013297872340425532,0.06006205673758865,4512
4_fun,4,fun,4,CVC,884,0.0008865248226950354,0.19592198581560283,4512
4_brir,4,brir,1,CCVC,62,0.00022163120567375886,0.01374113475177305,4512
4_mio,4,mio,1,CVV,271,0.00022163120567375886,0.06006205673758865,4512
4_pren,4,pren,1,CCVC,62,0.00022163120567375886,0.01374113475177305,4512
4_prin,4,prin,2,CCVC,62,0.0004432624113475177,0.01374113475177305,4512
4_tud,4,tud,1,CVC,884,0.00022163120567375886,0.19592198581560283,4512
4_dras,4,dras,2,CCVC,62,0.0004432624113475177,0.01374113475177305,4512
4_com,4,com,7,CVC,884,0.0015514184397163121,0.19592198581560283,4512
4_gen,4,gen,5,CVC,884,0.0011081560283687944,0.19592198581560283,4512
4_mal,4,mal,4,CVC,884,0.0008865248226950354,0.19592198581560283,4512
4_ve,4,ve,17,CV,2175,0.0037677304964539005,0.4820478723404255,4512
4_fia,4,fia,1,CVV,271,0.00022163120567375886,0.06006205673758865,4512
4_sus,4,sus,13,CVC,884,0.002881205673758865,0.19592198581560283,4512
4_rior,4,rior,1,CVVC,162,0.00022163120567375886,0.03590425531914894,4512
4_cer,4,cer,8,CVC,884,0.0017730496453900709,0.19592198581560283,4512
4_lin,4,lin,3,CVC,884,0.0006648936170212766,0.19592198581560283,4512
4_dres,4,dres,1,CCVC,62,0.00022163120567375886,0.01374113475177305,4512
4_do,4,do,93,CV,2175,0.020611702127659573,0.4820478723404255,4512
4_lue,4,lue,1,CVV,271,0.00022163120567375886,0.06006205673758865,4512
4_vos,4,vos,4,CVC,884,0.0008865248226950354,0.19592198581560283,4512
4_pu,4,pu,6,CV,2175,0.0013297872340425532,0.4820478723404255,4512
4_das,4,das,10,CVC,884,0.002216312056737589,0.19592198581560283,4512
4_sua,4,sua,1,CVV,271,0.00022163120567375886,0.06006205673758865,4512
4_cos,4,cos,6,CVC,884,0.0013297872340425532,0.19592198581560283,4512
4_lar,4,lar,4,CVC,884,0.0008865248226950354,0.19592198581560283,4512
4_ner,4,ner,6,CVC,884,0.0013297872340425532,0.19592198581560283,4512
4_cho,4,cho,5,CCV,235,0.0011081560283687944,0.052083333333333336,4512
4_ves,4,ves,1,CVC,884,0.00022163120567375886,0.19592198581560283,4512
4_pri,4,pri,3,CCV,235,0.0006648936170212766,0.052083333333333336,4512
4_za,4,za,15,CV,2175,0.003324468085106383,0.4820478723404255,4512
4_clui,4,clui,1,CCVV,9,0.00022163120567375886,0.0019946808510638296,4512
4_nio,4,nio,2,CVV,271,0.0004432624113475177,0.06006205673758865,4512
4_rias,4,rias,3,CVVC,162,0.0006648936170212766,0.03590425531914894,4512
4_ha,4,ha,35,CV,2175,0.00775709219858156,0.4820478723404255,4512
4_lek,4,lek,1,CVC,884,0.00022163120567375886,0.19592198581560283,4512
4_bri,4,bri,2,CCV,235,0.0004432624113475177,0.052083333333333336,4512
4_an,4,an,8,VC,358,0.0017730496453900709,0.07934397163120567,4512
4_cons,4,cons,1,CVCC,2,0.00022163120567375886,0.0004432624113475177,4512
4_lly,4,lly,1,CCV,235,0.00022163120567375886,0.052083333333333336,4512
4_me,4,me,27,CV,2175,0.005984042553191489,0.4820478723404255,4512
4_his,4,his,5,CVC,884,0.0011081560283687944,0.19592198581560283,4512
4_dor,4,dor,6,CVC,884,0.0013297872340425532,0.19592198581560283,4512
4_tes,4,tes,12,CVC,884,0.0026595744680851063,0.19592198581560283,4512
4_mir,4,mir,1,CVC,884,0.00022163120567375886,0.19592198581560283,4512
4_ver,4,ver,5,CVC,884,0.0011081560283687944,0.19592198581560283,4512
4_son,4,son,2,CVC,884,0.0004432624113475177,0.19592198581560283,4512
4_chor,4,chor,2,CCVC,62,0.0004432624113475177,0.01374113475177305,4512
4_gun,4,gun,2,CVC,884,0.0004432624113475177,0.19592198581560283,4512
4_jes,4,jes,2,CVC,884,0.0004432624113475177,0.19592198581560283,4512
4_sie,4,sie,2,CVV,271,0.0004432624113475177,0.06006205673758865,4512
4_rre,4,rre,2,CCV,235,0.0004432624113475177,0.052083333333333336,4512
4_at,4,at,1,VC,358,0.00022163120567375886,0.07934397163120567,4512
4_he,4,he,8,CV,2175,0.0017730496453900709,0.4820478723404255,4512
4_fa,4,fa,3,CV,2175,0.0006648936170212766,0.4820478723404255,4512
4_jor,4,jor,2,CVC,884,0.0004432624113475177,0.19592198581560283,4512
4_vio,4,vio,3,CVV,271,0.0006648936170212766,0.06006205673758865,4512
4_sa,4,sa,41,CV,2175,0.009086879432624113,0.4820478723404255,4512
4_suel,4,suel,1,CVVC,162,0.00022163120567375886,0.03590425531914894,4512
4_muer,4,muer,2,CVVC,162,0.0004432624113475177,0.03590425531914894,4512
4_llon,4,llon,1,CCVC,62,0.00022163120567375886,0.01374113475177305,4512
4_man,4,man,3,CVC,884,0.0006648936170212766,0.19592198581560283,4512
4_rez,4,rez,1,CVC,884,0.00022163120567375886,0.19592198581560283,4512
4_vuel,4,vuel,1,CVVC,162,0.00022163120567375886,0.03590425531914894,4512
4_siem,4,siem,2,CVVC,162,0.0004432624113475177,0.03590425531914894,4512
4_pul,4,pul,1,CVC,884,0.00022163120567375886,0.19592198581560283,4512
4_gias,4,gias,1,CVVC,162,0.00022163120567375886,0.03590425531914894,4512
4_fla,4,fla,1,CCV,235,0.00022163120567375886,0.052083333333333336,4512
4_zar,4,zar,6,CVC,884,0.0013297872340425532,0.19592198581560283,4512
4_mul,4,mul,1,CVC,884,0.00022163120567375886,0.19592198581560283,4512
4_jau,4,jau,1,CVV,271,0.00022163120567375886,0.06006205673758865,4512
4_yen,4,yen,1,CVC,884,0.00022163120567375886,0.19592198581560283,4512
4_bres,4,bres,2,CCVC,62,0.0004432624113475177,0.01374113475177305,4512
4_or,4,or,3,VC,358,0.0006648936170212766,0.07934397163120567,4512
4_tuen,4,tuen,1,CVVC,162,0.00022163120567375886,0.03590425531914894,4512
4_rios,4,rios,5,CVVC,162,0.0011081560283687944,0.03590425531914894,4512
4_yun,4,yun,1,CVC,884,0.00022163120567375886,0.19592198581560283,4512
4_hi,4,hi,7,CV,2175,0.0015514184397163121,0.4820478723404255,4512
4_rol,4,rol,1,CVC,884,0.00022163120567375886,0.19592198581560283,4512
4_ra,4,ra,81,CV,2175,0.01795212765957447,0.4820478723404255,4512
4_cian,4,cian,1,CVVC,162,0.00022163120567375886,0.03590425531914894,4512
4_jer,4,jer,2,CVC,884,0.0004432624113475177,0.19592198581560283,4512
4_llar,4,llar,1,CCVC,62,0.00022163120567375886,0.01374113475177305,4512
4_chas,4,chas,1,CCVC,62,0.00022163120567375886,0.01374113475177305,4512
4_nes,4,nes,16,CVC,884,0.0035460992907801418,0.19592198581560283,4512
4_ros,4,ros,3,CVC,884,0.0006648936170212766,0.19592198581560283,4512
4_mes,4,mes,1,CVC,884,0.00022163120567375886,0.19592198581560283,4512
4_aun,4,aun,3,VVC,6,0.0006648936170212766,0.0013297872340425532,4512
4_nos,4,nos,12,CVC,884,0.0026595744680851063,0.19592198581560283,4512
4_rac,4,rac,3,CVC,884,0.0006648936170212766,0.19592198581560283,4512
4_yi,4,yi,1,CV,2175,0.00022163120567375886,0.4820478723404255,4512
4_per,4,per,6,CVC,884,0.0013297872340425532,0.19592198581560283,4512
4_hoy,4,hoy,2,CVV,271,0.0004432624113475177,0.06006205673758865,4512
4_soy,4,soy,2,CVV,271,0.0004432624113475177,0.06006205673758865,4512
4_fue,4,fue,3,CVV,271,0.0006648936170212766,0.06006205673758865,4512
4_les,4,les,14,CVC,884,0.0031028368794326243,0.19592198581560283,4512
4_cues,4,cues,1,CVVC,162,0.00022163120567375886,0.03590425531914894,4512
4_ya,4,ya,6,CV,2175,0.0013297872340425532,0.4820478723404255,4512
4_pue,4,pue,4,CVV,271,0.0008865248226950354,0.06006205673758865,4512
4_nun,4,nun,2,CVC,884,0.0004432624113475177,0.19592198581560283,4512
4_u,4,u,44,V,330,0.00975177304964539,0.07313829787234043,4512
4_sia,4,sia,1,CVV,271,0.00022163120567375886,0.06006205673758865,4512
4_fec,4,fec,1,CVC,884,0.00022163120567375886,0.19592198581560283,4512
4_vil,4,vil,2,CVC,884,0.0004432624113475177,0.19592198581560283,4512
4_ciu,4,ciu,1,CVV,271,0.00022163120567375886,0.06006205673758865,4512
4_ti,4,ti,42,CV,2175,0.009308510638297872,0.4820478723404255,4512
4_ce,4,ce,16,CV,2175,0.0035460992907801418,0.4820478723404255,4512
4_bir,4,bir,1,CVC,884,0.00022163120567375886,0.19592198581560283,4512
4_plu,4,plu,1,CCV,235,0.00022163120567375886,0.052083333333333336,4512
4_vir,4,vir,1,CVC,884,0.00022163120567375886,0.19592198581560283,4512
4_fir,4,fir,1,CVC,884,0.00022163120567375886,0.19592198581560283,4512
4_mu,4,mu,21,CV,2175,0.004654255319148936,0.4820478723404255,4512
4_res,4,res,10,CVC,884,0.002216312056737589,0.19592198581560283,4512
4_em,4,em,2,VC,358,0.0004432624113475177,0.07934397163120567,4512
4_dias,4,dias,6,CVVC,162,0.0013297872340425532,0.03590425531914894,4512
4_tan,4,tan,11,CVC,884,0.0024379432624113476,0.19592198581560283,4512
4_tres,4,tres,3,CCVC,62,0.0006648936170212766,0.01374113475177305,4512
4_bie,4,bie,3,CVV,271,0.0006648936170212766,0.06006205673758865,4512
4_con,4,con,43,CVC,884,0.009530141843971631,0.19592198581560283,4512
4_cios,4,cios,2,CVVC,162,0.0004432624113475177,0.03590425531914894,4512
4_fal,4,fal,3,CVC,884,0.0006648936170212766,0.19592198581560283,4512
4_pol,4,pol,1,CVC,884,0.00022163120567375886,0.19592198581560283,4512
4_ta,4,ta,51,CV,2175,0.011303191489361703,0.4820478723404255,4512
4_fu,4,fu,1,CV,2175,0.00022163120567375886,0.4820478723404255,4512
4_cie,4,cie,5,CVV,271,0.0011081560283687944,0.06006205673758865,4512
4_liz,4,liz,1,CVC,884,0.00022163120567375886,0.19592198581560283,4512
4_fuen,4,fuen,1,CVVC,162,0.00022163120567375886,0.03590425531914894,4512
4_xa,4,xa,1,CV,2175,0.00022163120567375886,0.4820478723404255,4512
4_buen,4,buen,1,CVVC,162,0.00022163120567375886,0.03590425531914894,4512
4_cial,4,cial,2,CVVC,162,0.0004432624113475177,0.03590425531914894,4512
4_ien,4,ien,2,VVC,6,0.0004432624113475177,0.0013297872340425532,4512
4_cic,4,cic,1,CVC,884,0.00022163120567375886,0.19592198581560283,4512
4_rrien,4,rrien,2,CCVVC,7,0.0004432624113475177,0.0015514184397163121,4512
4_lo,4,lo,37,CV,2175,0.008200354609929078,0.4820478723404255,4512
4_bien,4,bien,5,CVVC,162,0.0011081560283687944,0.03590425531914894,4512
4_ho,4,ho,7,CV,2175,0.0015514184397163121,0.4820478723404255,4512
4_fran,4,fran,2,CCVC,62,0.0004432624113475177,0.01374113475177305,4512
4_hu,4,hu,5,CV,2175,0.0011081560283687944,0.4820478723404255,4512
4_li,4,li,25,CV,2175,0.005540780141843972,0.4820478723404255,4512
4_fos,4,fos,1,CVC,884,0.00022163120567375886,0.19592198581560283,4512
5_plar,5,plar,1,CCVC,72,0.00019546520719311962,0.014073494917904612,5116
5_ro,5,ro,17,CV,2321,0.0033229085222830335,0.45367474589523066,5116
5_yor,5,yor,3,CVC,1138,0.0005863956215793589,0.22243940578577012,5116
5_ron,5,ron,6,CVC,1138,0.0011727912431587178,0.22243940578577012,5116
5_o,5,o,51,V,356,0.0099687255668491,0.06958561376075059,5116
5_je,5,je,7,CV,2321,0.0013682564503518374,0.45367474589523066,5116
5_mag,5,mag,1,CVC,1138,0.00019546520719311962,0.22243940578577012,5116
5_cua,5,cua,2,CVV,297,0.00039093041438623924,0.05805316653635653,5116
5_riar,5,riar,2,CVVC,199,0.00039093041438623924,0.03889757623143081,5116
5_llo,5,llo,1,CCV,253,0.00019546520719311962,0.04945269741985926,5116
5_fe,5,fe,12,CV,2321,0.0023455824863174357,0.45367474589523066,5116
5_trom,5,trom,1,CCVC,72,0.00019546520719311962,0.014073494917904612,5116
5_han,5,han,7,CVC,1138,0.0013682564503518374,0.22243940578577012,5116
5_hay,5,hay,1,CVV,297,0.00019546520719311962,0.05805316653635653,5116
5_cam,5,cam,5,CVC,1138,0.000977326035965598,0.22243940578577012,5116
5_nan,5,nan,2,CVC,1138,0.00039093041438623924,0.22243940578577012,5116
5_gar,5,gar,3,CVC,1138,0.0005863956215793589,0.22243940578577012,5116
5_te,5,te,125,CV,2321,0.024433150899139954,0.45367474589523066,5116
5_ul,5,ul,5,VC,402,0.000977326035965598,0.07857701329163409,5116
5_pyt,5,pyt,4,CVC,1138,0.0007818608287724785,0.22243940578577012,5116
5_t,5,t,2,C,14,0.00039093041438623924,0.002736512900703675,5116
5_eins,5,eins,4,VVCC,4,0.0007818608287724785,0.0007818608287724785,5116
5_char,5,char,1,CCVC,72,0.00019546520719311962,0.014073494917904612,5116
5_quie,5,quie,1,CCVV,16,0.00019546520719311962,0.003127443315089914,5116
5_yec,5,yec,3,CVC,1138,0.0005863956215793589,0.22243940578577012,5116
5_mas,5,mas,27,CVC,1138,0.00527756059421423,0.22243940578577012,5116
5_ac,5,ac,4,VC,402,0.0007818608287724785,0.07857701329163409,5116
5_pan,5,pan,1,CVC,1138,0.00019546520719311962,0.22243940578577012,5116
5_ru,5,ru,1,CV,2321,0.00019546520719311962,0.45367474589523066,5116
5_cis,5,cis,1,CVC,1138,0.00019546520719311962,0.22243940578577012,5116
5_ge,5,ge,18,CV,2321,0.003518373729476153,0.45367474589523066,5116
5_jo,5,jo,11,CV,2321,0.0021501172791243157,0.45367474589523066,5116
5_tum,5,tum,2,CVC,1138,0.00039093041438623924,0.22243940578577012,5116
5_zas,5,zas,4,CVC,1138,0.0007818608287724785,0.22243940578577012,5116
5_cai,5,cai,2,CVV,297,0.00039093041438623924,0.05805316653635653,5116
5_mien,5,mien,12,CVVC,199,0.0023455824863174357,0.03889757623143081,5116
5_au,5,au,6,VV,12,0.0011727912431587178,0.0023455824863174357,5116
5_ber,5,ber,3,CVC,1138,0.0005863956215793589,0.22243940578577012,5116
5_rie,5,rie,4,CVV,297,0.0007818608287724785,0.05805316653635653,5116
5_io,5,io,1,VV,12,0.00019546520719311962,0.0023455824863174357,5116
5_be,5,be,6,CV,2321,0.0011727912431587178,0.45367474589523066,5116
5_mos,5,mos,18,CVC,1138,0.003518373729476153,0.22243940578577012,5116
5_las,5,las,29,CVC,1138,0.005668491008600469,0.22243940578577012,5116
5_flic,5,flic,2,CCVC,72,0.00039093041438623924,0.014073494917904612,5116
5_dra,5,dra,1,CCV,253,0.00019546520719311962,0.04945269741985926,5116
5_gu,5,gu,6,CV,2321,0.0011727912431587178,0.45367474589523066,5116
5_top,5,top,1,CVC,1138,0.00019546520719311962,0.22243940578577012,5116
5_da,5,da,43,CV,2321,0.008405003909304144,0.45367474589523066,5116
5_de,5,de,204,CV,2321,0.0398749022673964,0.45367474589523066,5116
5_ral,5,ral,8,CVC,1138,0.001563721657544957,0.22243940578577012,5116
5_mo,5,mo,57,CV,2321,0.011141516810007818,0.45367474589523066,5116
5_trein,5,trein,1,CCVVC,9,0.00019546520719311962,0.0017591868647380765,5116
5_fuer,5,fuer,2,CVVC,199,0.00039093041438623924,0.03889757623143081,5116
5_ob,5,ob,3,VC,402,0.0005863956215793589,0.07857701329163409,5116
5_se,5,se,60,CV,2321,0.011727912431587178,0.45367474589523066,5116
5_nal,5,nal,2,CVC,1138,0.00039093041438623924,0.22243940578577012,5116
5_gi,5,gi,3,CV,2321,0.0005863956215793589,0.45367474589523066,5116
5_pos,5,pos,4,CVC,1138,0.0007818608287724785,0.22243940578577012,5116
5_tein,5,tein,4,CVVC,199,0.0007818608287724785,0.03889757623143081,5116
5_nor,5,nor,2,CVC,1138,0.00039093041438623924,0.22243940578577012,5116
5_gla,5,gla,1,CCV,253,0.00019546520719311962,0.04945269741985926,5116
5_truir,5,truir,1,CCVVC,9,0.00019546520719311962,0.0017591868647380765,5116
5_bu,5,bu,1,CV,2321,0.00019546520719311962,0.45367474589523066,5116
5_ye,5,ye,1,CV,2321,0.00019546520719311962,0.45367474589523066,5116
5_tio,5,tio,1,CVV,297,0.00019546520719311962,0.05805316653635653,5116
5_lu,5,lu,6,CV,2321,0.0011727912431587178,0.45367474589523066,5116
5_pia,5,pia,2,CVV,297,0.00039093041438623924,0.05805316653635653,5116
5_nis,5,nis,4,CVC,1138,0.0007818608287724785,0.22243940578577012,5116
5_nia,5,nia,5,CVV,297,0.000977326035965598,0.05805316653635653,5116
5_nion,5,nion,1,CVVC,199,0.00019546520719311962,0.03889757623143081,5116
5_par,5,par,6,CVC,1138,0.0011727912431587178,0.22243940578577012,5116
5_gua,5,gua,4,CVV,297,0.0007818608287724785,0.05805316653635653,5116
5_pi,5,pi,7,CV,2321,0.0013682564503518374,0.45367474589523066,5116
5_cep,5,cep,3,CVC,1138,0.0005863956215793589,0.22243940578577012,5116
5_gio,5,gio,1,CVV,297,0.00019546520719311962,0.05805316653635653,5116
5_ter,5,ter,14,CVC,1138,0.002736512900703675,0.22243940578577012,5116
5_mis,5,mis,4,CVC,1138,0.0007818608287724785,0.22243940578577012,5116
5_lec,5,lec,5,CVC,1138,0.000977326035965598,0.22243940578577012,5116
5_fie,5,fie,1,CVV,297,0.00019546520719311962,0.05805316653635653,5116
5_re,5,re,47,CV,2321,0.009186864738076622,0.45367474589523066,5116
5_dios,5,dios,8,CVVC,199,0.001563721657544957,0.03889757623143081,5116
5_bier,5,bier,2,CVVC,199,0.00039093041438623924,0.03889757623143081,5116
5_tu,5,tu,42,CV,2321,0.008209538702111024,0.45367474589523066,5116
5_rien,5,rien,9,CVVC,199,0.0017591868647380765,0.03889757623143081,5116
5_juz,5,juz,1,CVC,1138,0.00019546520719311962,0.22243940578577012,5116
5_y,5,y,71,V,356,0.013878029710711493,0.06958561376075059,5116
5_cor,5,cor,1,CVC,1138,0.00019546520719311962,0.22243940578577012,5116
5_car,5,car,1,CVC,1138,0.00019546520719311962,0.22243940578577012,5116
5_e,5,e,47,V,356,0.009186864738076622,0.06958561376075059,5116
5_wa,5,wa,1,CV,2321,0.00019546520719311962,0.45367474589523066,5116
5_ri,5,ri,18,CV,2321,0.003518373729476153,0.45367474589523066,5116
5_gran,5,gran,6,CCVC,72,0.0011727912431587178,0.014073494917904612,5116
5_sual,5,sual,1,CVVC,199,0.00019546520719311962,0.03889757623143081,5116
5_bo,5,bo,5,CV,2321,0.000977326035965598,0.45367474589523066,5116
5_lla,5,lla,8,CCV,253,0.001563721657544957,0.04945269741985926,5116
5_ces,5,ces,5,CVC,1138,0.000977326035965598,0.22243940578577012,5116
5_war,5,war,1,CVC,1138,0.00019546520719311962,0.22243940578577012,5116
5_go,5,go,17,CV,2321,0.0033229085222830335,0.45367474589523066,5116
5_dez,5,dez,1,CVC,1138,0.00019546520719311962,0.22243940578577012,5116
5_tua,5,tua,1,CVV,297,0.00019546520719311962,0.05805316653635653,5116
5_gra,5,gra,9,CCV,253,0.0017591868647380765,0.04945269741985926,5116
5_bal,5,bal,2,CVC,1138,0.00039093041438623924,0.22243940578577012,5116
5_bre,5,bre,20,CCV,253,0.003909304143862392,0.04945269741985926,5116
5_mues,5,mues,2,CVVC,199,0.00039093041438623924,0.03889757623143081,5116
5_pios,5,pios,2,CVVC,199,0.00039093041438623924,0.03889757623143081,5116
5_guas,5,guas,1,CVVC,199,0.00019546520719311962,0.03889757623143081,5116
5_os,5,os,3,VC,402,0.0005863956215793589,0.07857701329163409,5116
5_cuen,5,cuen,6,CVVC,199,0.0011727912431587178,0.03889757623143081,5116
5_sin,5,sin,5,CVC,1138,0.000977326035965598,0.22243940578577012,5116
5_fle,5,fle,1,CCV,253,0.00019546520719311962,0.04945269741985926,5116
5_pues,5,pues,8,CVVC,199,0.001563721657544957,0.03889757623143081,5116
5_le,5,le,16,CV,2321,0.003127443315089914,0.45367474589523066,5116
5_truc,5,truc,3,CCVC,72,0.0005863956215793589,0.014073494917904612,5116
5_cros,5,cros,1,CCVC,72,0.00019546520719311962,0.014073494917904612,5116
5_cla,5,cla,6,CCV,253,0.0011727912431587178,0.04945269741985926,5116
5_zo,5,zo,4,CV,2321,0.0007818608287724785,0.45367474589523066,5116
5_zos,5,zos,1,CVC,1138,0.00019546520719311962,0.22243940578577012,5116
5_ja,5,ja,12,CV,2321,0.0023455824863174357,0.45367474589523066,5116
5_tex,5,tex,6,CVC,1138,0.0011727912431587178,0.22243940578577012,5116
5_pug,5,pug,1,CVC,1138,0.00019546520719311962,0.22243940578577012,5116
5_bra,5,bra,2,CCV,253,0.00039093041438623924,0.04945269741985926,5116
5_cau,5,cau,1,CVV,297,0.00019546520719311962,0.05805316653635653,5116
5_pen,5,pen,2,CVC,1138,0.00039093041438623924,0.22243940578577012,5116
5_bli,5,bli,2,CCV,253,0.00039093041438623924,0.04945269741985926,5116
5_tc,5,tc,1,CC,4,0.00019546520719311962,0.0007818608287724785,5116
5_cier,5,cier,5,CVVC,199,0.000977326035965598,0.03889757623143081,5116
5_dia,5,dia,8,CVV,297,0.001563721657544957,0.05805316653635653,5116
5_am,5,am,2,VC,402,0.00039093041438623924,0.07857701329163409,5116
5_el,5,el,64,VC,402,0.012509773260359656,0.07857701329163409,5116
5_cui,5,cui,4,CVV,297,0.0007818608287724785,0.05805316653635653,5116
5_ex,5,ex,13,VC,402,0.0025410476935105552,0.07857701329163409,5116
5_su,5,su,20,CV,2321,0.003909304143862392,0.45367474589523066,5116
5_cro,5,cro,7,CCV,253,0.0013682564503518374,0.04945269741985926,5116
5_oc,5,oc,6,VC,402,0.0011727912431587178,0.07857701329163409,5116
5_fies,5,fies,1,CVVC,199,0.00019546520719311962,0.03889757623143081,5116
5_ban,5,ban,2,CVC,1138,0.00039093041438623924,0.22243940578577012,5116
5_cul,5,cul,10,CVC,1138,0.001954652071931196,0.22243940578577012,5116
5_pin,5,pin,1,CVC,1138,0.00019546520719311962,0.22243940578577012,5116
5_co,5,co,71,CV,2321,0.013878029710711493,0.45367474589523066,5116
5_bor,5,bor,1,CVC,1138,0.00019546520719311962,0.22243940578577012,5116
5_si,5,si,47,CV,2321,0.009186864738076622,0.45367474589523066,5116
5_los,5,los,49,CVC,1138,0.009577795152462862,0.22243940578577012,5116
5_toy,5,toy,1,CVV,297,0.00019546520719311962,0.05805316653635653,5116
5_sos,5,sos,11,CVC,1138,0.0021501172791243157,0.22243940578577012,5116
5_mar,5,mar,4,CVC,1138,0.0007818608287724785,0.22243940578577012,5116
5_xi,5,xi,4,CV,2321,0.0007818608287724785,0.45367474589523066,5116
5_san,5,san,2,CVC,1138,0.00039093041438623924,0.22243940578577012,5116
5_gue,5,gue,3,CVV,297,0.0005863956215793589,0.05805316653635653,5116
